校名,系組名,採計及加權,普通生錄取分數,普通生同分參酌,原住民錄取分數,退伍軍人錄取分數,僑生錄取分數,蒙藏生錄取分數,派外子女錄取分數,檢定科目及標準-學科能力測驗,檢定科目及標準-英聽,同分參酌順序,核定名額,回流名額,招生名額,錄取人數-男,錄取人數-女,外加錄取-男,外加錄取-女,錄取總人數（含外加）
國立成功大學,地球科學系,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,202,數甲 30,-----,-----,-----,-----,-----,,,數學甲 物理 化學 英文 國文,13,17,30,19,11,0,0,30
國立成功大學,光電科學與工程學系,物x1.00 數甲x1.00 英x1.00 化x1.00 國x1.00,229,物 51 數甲 45,-----,-----,-----,-----,-----,,,物理 數學甲 英文 化學 國文,25,11,36,30,6,0,0,36
國立成功大學,機械工程學系,數甲x2.00 物x2.00 英x1.00,220,數甲 38 物 53,-----,-----,-----,-----,-----,1.國文(均標) 2.數學A(均標),,數學甲 物理 英文,63,22,85,74,11,0,0,85
國立成功大學,機械工程學系(普渡雙聯組),數甲x1.00 物x1.00 英x1.00,144,數甲 46,-----,-----,-----,-----,-----,1.數學A(均標),A級,數學甲 物理 英文,1,7,8,5,3,0,0,8
國立成功大學,化學工程學系,數甲x1.25 化x1.25 物x1.25 英x1.00 國x1.00,259.25,數甲 40,271.35,-----,-----,-----,-----,,,數學甲 化學 物理 英文 國文,67,30,97,61,36,1,0,98
國立成功大學,材料科學及工程學系,物x1.50 化x1.50 數Ax1.00,192,物 51,-----,-----,-----,-----,-----,1.國文(前標) 2.英文(前標),,物理 化學 數學A,33,28,61,45,16,0,0,61
國立成功大學,資源工程學系,數Ax1.00 物x1.00 化x1.00 英x1.00 國x1.00,220,數A 44,-----,-----,-----,-----,-----,,,數學A 物理 化學 英文 國文,21,8,29,19,10,0,0,29
國立成功大學,土木工程學系,數Ax1.00 物x1.00 英x1.00 國x1.00 化x1.00,215,數A 51,-----,-----,-----,-----,-----,,,數學A 物理 英文 國文 化學,47,33,80,61,19,0,0,80
國立成功大學,水利及海洋工程學系,數甲x1.75 物x1.50 英x1.25 國x1.00,231,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文,17,6,23,19,4,0,0,23
國立成功大學,工程科學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,232,數甲 38,247.05,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,21,2,23,20,3,1,0,24
國立成功大學,系統及船舶機電工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,220,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,15,1,16,9,7,0,0,16
國立成功大學,航空太空工程學系,數甲x1.00 物x1.00 英x1.00 國x1.00,184,數甲 38,198.45,-----,-----,-----,-----,,,數學甲 物理 英文 國文,20,2,22,15,7,0,1,23
國立成功大學,環境工程學系,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,212,數甲 37,216,-----,-----,-----,-----,,,數學甲 物理 化學 英文 國文,19,9,28,15,13,0,1,29
國立成功大學,測量及空間資訊學系,數甲x2.00 物x2.00 英x2.00 國x1.00,293,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文,15,5,20,10,10,0,0,20
國立成功大學,生物醫學工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,224,數甲 29,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,11,9,20,11,9,0,0,20
國立成功大學,工業與資訊管理學系,數Ax1.00 數甲x1.00 英x1.00 物x1.00 化x1.00,216,數A 46,-----,-----,-----,-----,-----,,,數學A 數學甲 英文 物理 化學,17,8,25,20,5,0,0,25
國立成功大學,交通管理科學系,數甲x1.25 英x1.25 國x1.00 物x1.00,191,,-----,-----,-----,-----,-----,,,數學甲 英文 國文 物理,21,2,23,14,9,0,0,23
國立成功大學,企業管理學系,英x2.00 數Bx2.00 國x1.00 公x1.00,285,英 50 數B 44 國 51,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,27,4,31,13,18,0,0,31
國立成功大學,統計學系,數甲x1.50 英x1.50 國x1.00,178,數甲 36,186.85,-----,-----,-----,-----,,,數學甲 英文 國文,27,3,30,17,13,0,1,31
國立成功大學,會計學系,英x2.00 數Bx2.00 國x1.00 公x1.00,288,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,23,0,23,10,13,0,0,23
國立成功大學,醫學系(自費),數甲x1.00 物x1.00 化x1.00 生x1.00 英x1.00,275,數甲 48,307.8,-----,-----,-----,-----,1.國文(頂標),,數學甲 物理 化學 生物 英文,20,15,35,26,9,0,1,36
國立成功大學,醫學系(公費),數甲x1.00 物x1.00 化x1.00 生x1.00 英x1.00,255,數甲 44,-----,-----,-----,-----,-----,1.國文(頂標),,數學甲 物理 化學 生物 英文,5,3,8,4,4,0,0,8
國立成功大學,牙醫學系,數甲x1.00 英x1.00 生x1.00 化x1.00 物x1.00,265,數甲 50,284.85,-----,-----,-----,-----,1.國文(頂標) 2.數學A(頂標),,數學甲 英文 生物 化學 物理,9,3,12,6,6,0,1,13
國立成功大學,醫學檢驗生物技術學系,英x1.25 化x1.25 生x1.25 數甲x1.00 國x1.00,266,,-----,-----,-----,-----,-----,,,英文 化學 生物 數學甲 國文,14,7,21,7,14,0,0,21
國立成功大學,護理學系,生x1.50 英x1.50 化x1.00 國x1.00 數甲x1.00,259.5,,-----,-----,-----,-----,-----,,,生物 英文 化學 國文 數學甲,11,10,21,6,15,0,0,21
國立成功大學,職能治療學系,英x1.00 生x1.00 數Ax1.00 國x1.00,200,,211.95,-----,-----,-----,-----,,,英文 生物 數學A 國文,11,5,16,6,10,1,1,18
國立成功大學,物理治療學系,英x1.25 生x1.00 數甲x1.00 物x1.00 國x1.00,253.75,,-----,-----,-----,-----,-----,,,英文 生物 數學甲 物理 國文,15,1,16,4,12,0,0,16
國立成功大學,藥學系,化x1.25 生x1.00 國x1.00 英x1.00 數甲x1.00,266.25,,267.65,-----,-----,-----,-----,,,化學 生物 國文 英文 數學甲,8,3,11,3,8,1,0,12
國立成功大學,政治學系,英x1.25 國x1.25 公x1.00 歷x1.00,217.75,英 46,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,英文 國文 公民與社會 歷史,25,4,29,11,18,0,0,29
國立成功大學,經濟學系(自然組),數甲x2.00 英x2.00 國x1.50,248.5,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,9,4,13,5,8,0,0,13
國立成功大學,經濟學系(社會組),數Ax2.00 公x2.00 英x2.00 國x1.00,322,數A 51,-----,-----,-----,-----,-----,,,數學A 公民與社會 英文 國文,14,6,20,8,12,0,0,20
國立成功大學,法律學系,公x1.00 國x1.00 英x1.00 歷x1.00 數Bx1.00,243,公 50,252.45,-----,-----,-----,-----,,,公民與社會 國文 英文 歷史 數學B,33,8,41,18,23,1,1,43
國立成功大學,心理學系,英x1.50 數甲x1.50 生x1.00 化x1.00 國x1.00,268.5,,-----,-----,-----,-----,-----,,,英文 數學甲 生物 化學 國文,24,6,30,9,21,0,0,30
國立成功大學,電機工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,250,數甲 49 物 59,297,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,49,1,50,35,15,1,0,51
國立成功大學,電機工程學系(普渡雙聯組),數甲x1.00 物x1.00 英x1.00 化x1.00,211,,-----,-----,-----,-----,-----,1.英文(頂標),A級,數學甲 物理 英文 化學,1,1,2,2,0,0,0,2
國立成功大學,資訊工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,245,數甲 50,248.4,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,43,20,63,49,14,2,0,65
國立成功大學,資訊工程學系(普渡雙聯組),數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,254,,-----,-----,-----,-----,-----,1.英文(前標),A級,數學甲 英文 物理 化學 國文,1,0,1,1,0,0,0,1
國立成功大學,建築學系,數甲x1.25 物x1.25 英x1.00 化x1.00,197.25,數甲 43,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學,17,3,20,14,6,0,0,20
國立成功大學,都市計劃學系(自然組),數Ax1.50 英x1.50 國x1.50 物x1.00 化x1.00,284.5,,-----,-----,-----,-----,-----,,,數學A 英文 國文 物理 化學,10,0,10,5,5,0,0,10
國立成功大學,都市計劃學系(社會組),數Ax1.50 英x1.50 國x1.50 地x1.00 歷x1.00,297,數A 44,-----,-----,-----,-----,-----,,,數學A 英文 國文 地理 歷史,5,3,8,5,3,0,0,8
國立成功大學,工業設計學系,英x1.50 物x1.50 數甲x1.00 國x1.00 化x1.00,259,,266.85,-----,-----,-----,-----,,,英文 物理 數學甲 國文 化學,18,3,21,16,5,0,1,22
國立成功大學,生命科學系,生x1.50 化x1.50 英x1.25 數Ax1.00 物x1.00,267.75,生 53,-----,-----,-----,-----,-----,1.國文(均標),,生物 化學 英文 數學A 物理,17,16,33,15,18,0,0,33
國立成功大學,生物科技與產業科學系,生x1.50 化x1.50 英x1.50 物x1.00,248.5,,-----,-----,-----,-----,-----,1.英文(均標),,生物 化學 英文 物理,10,1,11,5,6,0,0,11
國立成功大學,全校不分系學士學位學程,數甲x1.00 英x1.00 國x1.00,150,數甲 48,-----,-----,-----,-----,-----,,,數學甲 英文 國文,6,1,7,5,2,0,0,7
東吳大學,中國文學系,國x2.00 英x1.00 歷x1.00,118,,120,-----,-----,-----,-----,,,國文 英文 歷史,56,47,103,35,68,1,1,105
東吳大學,歷史學系,歷x2.00 國x1.00 英x1.00,161,,-----,-----,-----,-----,-----,,,歷史 國文 英文,12,7,19,14,5,0,0,19
東吳大學,哲學系,國x2.00 英x2.00 數Bx2.00 公x1.00,173,,-----,-----,-----,-----,-----,,,國文 英文 數學B 公民與社會,13,14,27,14,13,0,0,27
東吳大學,政治學系,國x1.50 英x1.50 公x1.50 數Bx1.00,206.5,,227.85,-----,-----,-----,-----,,,國文 英文 公民與社會 數學B,27,24,51,30,21,0,1,52
東吳大學,社會學系,公x1.50 英x1.50 數Bx1.00 國x1.50,169,,184.3,-----,-----,-----,-----,,,公民與社會 英文 數學B 國文,43,24,67,22,45,1,0,68
東吳大學,社會工作學系,國x1.50 英x1.00 公x2.00 數Bx1.00,171.5,國 43,-----,-----,-----,-----,-----,,,國文 英文 公民與社會 數學B,39,23,62,14,48,0,0,62
東吳大學,音樂學系-鋼琴.聲樂.弦樂.理論作曲,術科x2.00 國x1.00 英x1.00 歷x1.00,219.26,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,6,4,10,3,7,0,0,10
東吳大學,音樂學系-銅管樂.木管樂.擊樂,術科x2.00 國x1.00 英x1.00 歷x1.00,211.24,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,5,2,7,2,4,0,0,6
東吳大學,英文學系,英x2.00 國x1.50 歷x1.00,137.5,英 31,142.2,-----,-----,-----,-----,,,英文 國文 歷史,44,40,84,28,56,0,1,85
東吳大學,日本語文學系,英x1.50 國x1.50 歷x1.00 公x1.00,189.5,,216.1,-----,-----,-----,-----,,,英文 國文 歷史 公民與社會,46,27,73,35,38,0,1,74
東吳大學,德國文化學系,英x2.00 國x1.50 歷x1.50,164.5,英 29,-----,-----,-----,-----,-----,,,英文 國文 歷史,15,1,16,2,14,0,0,16
東吳大學,數學系,數甲x2.00 英x1.50 國x1.50,119,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,15,17,32,23,9,0,0,32
東吳大學,物理學系,物x2.00 數甲x1.50 英x1.00,101.5,,-----,-----,-----,-----,-----,,,物理 數學甲 英文,11,7,18,15,3,0,0,18
東吳大學,化學系,化x2.00 數甲x1.50 英x1.00,87.5,化 23,-----,-----,-----,-----,-----,,,化學 數學甲 英文,15,26,41,24,17,0,0,41
東吳大學,微生物學系,英x1.50 化x1.50 國x1.00,109.5,,-----,-----,-----,-----,-----,,,英文 化學 國文,11,15,26,7,19,0,0,26
東吳大學,心理學系,數甲x1.50 英x2.00 國x1.00,143,,146.4,-----,-----,-----,-----,1.自然(後標),,數學甲 英文 國文,11,11,22,8,14,0,1,23
東吳大學,法律學系,英x2.00 國x2.00 公x1.50 歷x1.00,309.5,英 41 國 54,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,英文 國文 公民與社會 歷史,61,8,69,29,40,0,0,69
東吳大學,經濟學系,數Bx2.00 英x2.00 國x1.50 公x1.00,224,,-----,244.7,-----,-----,-----,,,數學B 英文 國文 公民與社會,61,22,83,40,43,1,0,84
東吳大學,會計學系,數Bx1.25 英x1.25 公x1.00,135.5,,-----,-----,-----,-----,-----,,,數學B 英文 公民與社會,71,15,86,44,42,0,0,86
東吳大學,企業管理學系,英x1.00 數Bx1.00 公x1.00,99,英 20,129.6,-----,-----,-----,-----,,,英文 數學B 公民與社會,46,61,107,48,59,0,1,108
東吳大學,國際經營與貿易學系,英x2.00 數Bx1.50 國x1.00 公x1.00,199,英 33 數B 34,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,44,27,71,18,53,0,0,71
東吳大學,財務工程與精算數學系,數Bx2.00 英x1.00 國x1.00 公x1.00,156,數B 34,-----,-----,-----,-----,-----,,,數學B 英文 國文 公民與社會,55,11,66,37,29,0,0,66
東吳大學,資訊管理學系,數Bx1.50 英x1.25 公x1.00,116,,-----,-----,-----,-----,-----,,,數學B 英文 公民與社會,29,44,73,40,33,0,0,73
東吳大學,資料科學系,數Bx1.50 英x1.50 公x1.00,100,,107.65,-----,-----,-----,-----,,,數學B 英文 公民與社會,25,43,68,45,23,1,0,69
國立政治大學,中國文學系,國x1.50 英x1.25 歷x1.00 地x1.00,236,,-----,-----,-----,241.75,-----,1.國文(前標) 2.數學B(後標),,國文 英文 歷史 地理,23,10,33,13,20,1,0,34
國立政治大學,歷史學系,國x1.00 英x1.00 歷x1.50 社x1.00 地x1.00,284.5,國 56,289.15,-----,-----,-----,-----,,,國文 英文 歷史 社會 地理,12,10,22,13,9,0,1,23
國立政治大學,哲學系,國x1.25 英x1.25 公x1.25 歷x1.00 數Bx1.00,271.5,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會 歷史 數學B,14,3,17,11,6,0,0,17
國立政治大學,教育學系,英x2.00 公x2.00 國x1.00 社x1.00 數Bx1.00,334,英 49,-----,-----,-----,-----,-----,1.英文(前標) 2.社會(均標),,英文 公民與社會 國文 社會 數學B,13,2,15,3,12,0,0,15
國立政治大學,政治學系,公x2.00 國x1.75 英x1.75 歷x1.00,331,,353.2,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,公民與社會 國文 英文 歷史,16,11,27,14,13,0,1,28
國立政治大學,社會學系,英x2.00 公x2.00 國x1.00,250,,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,英文 公民與社會 國文,14,11,25,7,18,0,0,25
國立政治大學,財政學系(A組),數Ax1.50 英x1.50 國x1.00 公x1.00,234,,249.85,-----,-----,-----,-----,,,數學A 英文 國文 公民與社會,22,2,24,11,13,0,1,25
國立政治大學,財政學系(B組),數甲x1.50 英x1.50 國x1.00,181.5,,-----,-----,-----,-----,-----,,,數學甲 英文 國文,11,1,12,5,7,0,0,12
國立政治大學,公共行政學系,英x2.00 公x2.00 國x1.00,253,英 48,261.7,-----,-----,-----,-----,1.數學A(均標) 或數學B(前標),,英文 公民與社會 國文,17,10,27,10,17,1,0,28
國立政治大學,地政學系土地資源規劃組,國x1.50 英x1.50 數Ax1.50 地x1.00 公x1.00,304,國 52 英 45,-----,-----,-----,-----,-----,,,國文 英文 數學A 地理 公民與社會,15,0,15,4,11,0,0,15
國立政治大學,地政學系土地管理組,國x1.50 英x1.50 數Ax1.50 地x1.00 公x1.00,310,,-----,-----,-----,-----,-----,,,國文 英文 數學A 地理 公民與社會,15,0,15,10,5,0,0,15
國立政治大學,地政學系土地測量與資訊組,國x1.25 英x1.50 數甲x2.00 物x1.00 化x1.00,268,,-----,-----,-----,-----,-----,,,國文 英文 數學甲 物理 化學,12,5,17,9,8,0,0,17
國立政治大學,經濟學系(社會組),數Ax2.00 英x1.50 公x1.00,210.5,數A 51,-----,-----,-----,-----,-----,,,數學A 英文 公民與社會,12,2,14,6,8,0,0,14
