校名,系組名,採計及加權,普通生錄取分數,普通生同分參酌,原住民錄取分數,退伍軍人錄取分數,僑生錄取分數,蒙藏生錄取分數,派外子女錄取分數,檢定科目及標準-學科能力測驗,檢定科目及標準-英聽,同分參酌順序,核定名額,回流名額,招生名額,錄取人數-男,錄取人數-女,外加錄取-男,外加錄取-女,錄取總人數（含外加）
國立中興大學,化學工程學系,物x1.00 化x1.00 數甲x1.00 英x1.00 國x1.00,222,物 47,-----,-----,-----,-----,-----,,,物理 化學 數學甲 英文 國文,26,6,32,18,14,0,0,32
國立中興大學,材料科學與工程學系,物x1.00 化x1.00 英x1.00 數甲x1.00 國x1.00,226,物 42,-----,-----,-----,-----,-----,,,物理 化學 英文 數學甲 國文,20,7,27,19,8,0,0,27
國立中興大學,智慧創意工程學士學位學程,數甲x1.50 英x1.00 物x1.00 國x1.00 化x1.00,242,,-----,-----,-----,-----,-----,,,數學甲 英文 物理 國文 化學,3,0,3,1,2,0,0,3
國立中興大學,電機工程學系甲組,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,252,,253.8,-----,-----,-----,-----,1.國文(均標),,數學甲 物理 英文 化學 國文,3,0,3,2,1,1,0,4
國立中興大學,電機工程學系乙組,數甲x1.00 物x1.00 英x1.25 化x1.00 國x1.00,257,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,8,14,22,19,3,0,0,22
國立中興大學,資訊工程學系,數甲x1.25 物x1.00 英x1.00 化x1.00,200.75,,-----,-----,-----,-----,-----,1.國文(均標),,數學甲 物理 英文 化學,11,8,19,18,1,0,0,19
國立中興大學,電機資訊學院學士班,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,239,數甲 40 物 51,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,7,8,15,11,4,0,0,15
國立中興大學,生物產業機電工程學系,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,208,,-----,-----,-----,-----,-----,,,數學甲 物理 化學 英文 國文,22,18,40,27,13,0,0,40
國立中興大學,水土保持學系,數甲x2.00 物x2.00 英x1.50 國x1.00,246.5,數甲 33,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文,18,16,34,26,8,0,0,34
國立中興大學,食品暨應用生物科技學系,英x1.50 化x1.50 生x1.50 數Ax1.00 國x1.00,273,,-----,-----,-----,-----,-----,,,英文 化學 生物 數學A 國文,12,13,25,9,16,0,0,25
國立中興大學,農藝學系,英x1.50 生x1.50 化x1.50 國x1.00,216,英 39,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,英文 生物 化學 國文,17,5,22,6,16,0,0,22
國立中興大學,園藝學系,生x2.00 化x1.50 英x1.50 數Bx1.00 國x1.00,269,,-----,-----,-----,-----,-----,,B級,生物 化學 英文 數學B 國文,14,3,17,5,12,0,0,17
國立中興大學,森林學系林學組,英x1.50 生x1.50 化x1.00 物x1.00 數Bx1.00,221.5,英 36,-----,-----,-----,-----,-----,,,英文 生物 化學 物理 數學B,8,2,10,8,2,0,0,10
國立中興大學,森林學系木材科學組,英x1.50 化x1.50 物x1.25 生x1.00 數Bx1.00,220,,-----,-----,-----,-----,-----,,,英文 化學 物理 生物 數學B,7,4,11,8,3,0,0,11
國立中興大學,植物病理學系,生x1.50 化x1.50 英x1.50 國x1.00 數Ax1.00,266,,-----,-----,-----,-----,-----,,,生物 化學 英文 國文 數學A,16,8,24,10,14,0,0,24
國立中興大學,昆蟲學系,生x1.50 化x1.50 英x1.50 國x1.00,213,,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,生物 化學 英文 國文,16,14,30,17,13,0,0,30
國立中興大學,動物科學系,生x1.50 化x1.50 英x1.50 數Ax1.00 國x1.00,284,,-----,-----,-----,-----,-----,,B級,生物 化學 英文 數學A 國文,10,11,21,11,10,0,0,21
國立中興大學,土壤環境科學系,英x2.00 化x2.00 生x2.00 物x1.00,254,英 33,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,英文 化學 生物 物理,15,6,21,13,8,0,0,21
國立中興大學,生物科技學士學位學程,英x1.50 化x1.50 生x1.50 國x1.00 數甲x1.00,284,,-----,-----,-----,-----,-----,,,英文 化學 生物 國文 數學甲,7,2,9,5,4,0,0,9
國立中興大學,景觀與遊憩學士學位學程,英x1.50 國x1.00 物x1.00,148.5,,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,英文 國文 物理,4,2,6,2,4,0,0,6
國立中興大學,國際農企業學士學位學程,英x1.75 數甲x1.50 生x1.50,181.75,,-----,-----,-----,-----,-----,,,英文 數學甲 生物,6,2,8,3,5,0,0,8
國立中興大學,生命科學系(自費),生x1.75 化x1.75 英x1.00,202.75,,-----,-----,-----,-----,-----,,,生物 化學 英文,16,5,21,9,12,0,0,21
國立中興大學,生命科學系(公費),生x1.75 化x1.75 英x1.00,238.5,,-----,-----,-----,-----,-----,,,生物 化學 英文,1,0,1,1,0,0,0,1
國立中興大學,獸醫學系,英x1.50 化x1.50 生x1.50 數甲x1.00,278.5,,-----,-----,-----,-----,-----,,B級,英文 化學 生物 數學甲,27,2,29,15,14,0,0,29
國立成功大學,中國文學系,國x1.50 英x1.00 歷x1.00,168.5,國 51,186.2,-----,-----,-----,-----,,,國文 英文 歷史,30,4,34,8,26,0,1,35
國立成功大學,外國語文學系,英x2.00 國x1.50 歷x1.00 地x1.00 數Bx1.25,297,,-----,-----,-----,-----,-----,1.數學B(均標),A級,英文 國文 歷史 地理 數學B,28,12,40,13,27,0,0,40
國立成功大學,歷史學系,歷x1.50 國x1.25 地x1.25 數Bx1.00,238,歷 55,253.05,-----,-----,-----,-----,,,歷史 國文 地理 數學B,27,16,43,30,13,1,1,45
國立成功大學,台灣文學系,國x1.50 英x1.50 歷x1.00 數Bx1.00 地x1.00,262,,-----,-----,-----,-----,-----,1.英文(均標),,國文 英文 歷史 數學B 地理,18,5,23,6,17,0,0,23
國立成功大學,數學系,數甲x2.00 物x1.50 英x1.50 化x1.00 國x1.00,307,數甲 45 物 40,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,15,12,27,20,7,0,0,27
國立成功大學,物理學系,物x1.00 數甲x1.00 數Ax1.00 英x1.00 化x1.00,236,物 51,245.3,-----,-----,-----,-----,,,物理 數學甲 數學A 英文 化學,12,7,19,19,0,1,0,20
國立成功大學,化學系,化x1.50 數甲x1.25 物x1.25 英x1.00 國x1.00,280.75,,-----,-----,-----,-----,-----,,,化學 數學甲 物理 英文 國文,18,3,21,15,6,0,0,21
國立成功大學,地球科學系,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,215,數甲 35,-----,-----,-----,-----,-----,,,數學甲 物理 化學 英文 國文,14,10,24,17,7,0,0,24
國立成功大學,光電科學與工程學系,物x1.00 數甲x1.00 英x1.00 化x1.00 國x1.00,240,物 44 數甲 53,-----,-----,-----,-----,-----,,,物理 數學甲 英文 化學 國文,25,3,28,25,3,0,0,28
國立成功大學,機械工程學系,數甲x2.00 物x2.00 英x1.00,226,數甲 45,-----,-----,-----,-----,-----,1.國文(均標) 2.數學A(均標),,數學甲 物理 英文,65,23,88,77,11,0,0,88
國立成功大學,機械工程學系(普渡雙聯組),數甲x1.00 物x1.00 英x1.00,150,,-----,-----,-----,-----,-----,1.數學A(均標),A級,數學甲 物理 英文,1,3,4,3,1,0,0,4
國立成功大學,化學工程學系,數甲x1.25 化x1.25 物x1.25 英x1.00 國x1.00,269.25,,-----,-----,-----,-----,-----,,,數學甲 化學 物理 英文 國文,70,33,103,80,23,0,0,103
國立成功大學,材料科學及工程學系,物x1.50 化x1.50 數甲x1.00,196,物 51,-----,-----,-----,-----,-----,1.國文(前標) 2.英文(前標),,物理 化學 數學甲,35,26,61,50,11,0,0,61
國立成功大學,資源工程學系,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,225,數甲 37,-----,-----,-----,-----,-----,,,數學甲 物理 化學 英文 國文,21,6,27,19,8,0,0,27
國立成功大學,土木工程學系,數Ax1.00 數甲x1.00 物x1.00 英x1.00 國x1.00,219,數A 50 數甲 39,220,-----,-----,-----,-----,,,數學A 數學甲 物理 英文 國文,50,20,70,56,14,0,1,71
國立成功大學,水利及海洋工程學系,數甲x1.75 物x1.50 英x1.25 國x1.00,239,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文,17,2,19,11,8,0,0,19
國立成功大學,工程科學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,244,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,21,3,24,23,1,0,0,24
國立成功大學,系統及船舶機電工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,228,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,18,2,20,12,8,0,0,20
國立成功大學,航空太空工程學系,數甲x1.00 物x1.00 英x1.00 國x1.00,188,數甲 42,194.4,-----,-----,-----,-----,,,數學甲 物理 英文 國文,20,6,26,19,7,0,1,27
國立成功大學,環境工程學系,數甲x1.00 物x1.00 化x1.00 英x1.00 國x1.00,220,數甲 40,232.2,-----,-----,-----,-----,,,數學甲 物理 化學 英文 國文,19,13,32,25,7,1,0,33
國立成功大學,測量及空間資訊學系,數甲x2.00 物x2.00 英x2.00 國x1.00,299,數甲 45,-----,-----,-----,-----,-----,,,數學甲 物理 英文 國文,15,7,22,19,3,0,0,22
國立成功大學,生物醫學工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,233,數甲 43,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,11,9,20,11,9,0,0,20
國立成功大學,工業與資訊管理學系,數Ax1.00 數甲x1.00 英x1.00 物x1.00 化x1.00,227,數A 54,-----,-----,-----,-----,-----,,,數學A 數學甲 英文 物理 化學,17,7,24,17,7,0,0,24
國立成功大學,交通管理科學系,數甲x1.25 英x1.25 國x1.00 物x1.00,195,,-----,-----,-----,-----,-----,,,數學甲 英文 國文 物理,21,1,22,13,9,0,0,22
國立成功大學,企業管理學系,英x2.00 數Bx2.00 國x1.00 公x1.00,287,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,24,5,29,10,19,0,0,29
國立成功大學,統計學系,數甲x1.50 英x1.50 國x1.00,184.5,數甲 40,-----,-----,-----,-----,-----,,,數學甲 英文 國文,27,6,33,14,19,0,0,33
國立成功大學,會計學系,英x2.00 國x1.25 公x1.00,215,,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(前標),,英文 國文 公民與社會,23,3,26,8,18,0,0,26
國立成功大學,醫學系(自費),數甲x1.00 物x1.00 化x1.00 生x1.00 英x1.00,280,數甲 54,310.5,-----,-----,-----,-----,1.國文(頂標),,數學甲 物理 化學 生物 英文,21,0,21,15,6,1,0,22
國立成功大學,醫學系(公費),數甲x1.00 物x1.00 化x1.00 生x1.00 英x1.00,260,數甲 50 物 53 化 56,-----,-----,-----,-----,-----,1.國文(頂標),,數學甲 物理 化學 生物 英文,5,1,6,5,1,0,0,6
國立成功大學,牙醫學系,數甲x1.00 英x1.00 生x1.00 化x1.00 物x1.00,271,,-----,-----,-----,-----,-----,1.國文(頂標) 2.數學A(頂標),,數學甲 英文 生物 化學 物理,9,0,9,7,2,0,0,9
國立成功大學,醫學檢驗生物技術學系,英x1.25 化x1.25 生x1.25 數甲x1.00 國x1.00,276.75,,-----,-----,-----,-----,-----,,,英文 化學 生物 數學甲 國文,14,4,18,9,9,0,0,18
國立成功大學,護理學系,生x1.50 英x1.50 化x1.00 國x1.00 數甲x1.00,266.5,生 50,-----,-----,-----,-----,-----,,,生物 英文 化學 國文 數學甲,13,8,21,6,15,0,0,21
國立成功大學,職能治療學系,英x1.00 生x1.00 數Ax1.00 國x1.00,202,英 53,207.9,-----,-----,-----,-----,,,英文 生物 數學A 國文,11,4,15,4,11,0,2,17
國立成功大學,物理治療學系,英x1.25 生x1.00 數甲x1.00 物x1.00 國x1.00,255.75,,264.15,-----,-----,-----,-----,,,英文 生物 數學甲 物理 國文,15,2,17,6,11,0,1,18
國立成功大學,藥學系,化x1.25 生x1.00 國x1.00 英x1.00 數甲x1.00,278.25,化 57,281.2,-----,-----,-----,-----,,,化學 生物 國文 英文 數學甲,8,6,14,5,9,0,1,15
國立成功大學,政治學系,英x1.25 國x1.25 公x1.00 歷x1.00,222.75,英 46,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,英文 國文 公民與社會 歷史,25,1,26,9,17,0,0,26
國立成功大學,經濟學系(自然組),數甲x2.00 英x2.00 國x1.50,257.5,數甲 36,-----,-----,-----,-----,-----,,,數學甲 英文 國文,9,4,13,3,10,0,0,13
國立成功大學,經濟學系(社會組),數Ax2.00 公x2.00 英x2.00 國x1.00,321,數A 38,-----,-----,-----,-----,-----,,,數學A 公民與社會 英文 國文,14,5,19,11,8,0,0,19
國立成功大學,法律學系,公x1.50 國x1.50 英x1.00 歷x1.00 數Bx1.00,294,,299.25,-----,-----,-----,-----,,,公民與社會 國文 英文 歷史 數學B,33,11,44,19,25,1,0,45
國立成功大學,心理學系,英x1.50 數甲x1.50 生x1.00 化x1.00 國x1.00,276.5,英 55,-----,-----,-----,-----,-----,,,英文 數學甲 生物 化學 國文,24,13,37,14,23,0,0,37
國立成功大學,電機工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00,209,數甲 54,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學,49,3,52,49,3,0,0,52
國立成功大學,電機工程學系(普渡雙聯組),數甲x1.00 物x1.00 英x1.00 化x1.00,213,數甲 47,-----,-----,-----,-----,-----,1.英文(頂標),A級,數學甲 物理 英文 化學,1,4,5,3,2,0,0,5
國立成功大學,資訊工程學系,數甲x1.00 物x1.00 英x1.00 化x1.00 國x1.00,255,數甲 53,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學 國文,43,5,48,32,16,0,0,48
國立成功大學,資訊工程學系(普渡雙聯組),數甲x1.00 英x1.00 物x1.00 化x1.00 國x1.00,259,數甲 49 英 54,-----,-----,-----,-----,-----,1.英文(前標),A級,數學甲 英文 物理 化學 國文,1,3,4,4,0,0,0,4
國立成功大學,建築學系,數甲x1.25 物x1.25 英x1.00 化x1.00,206,,-----,-----,-----,-----,-----,,,數學甲 物理 英文 化學,17,0,17,11,6,0,0,17
國立成功大學,都市計劃學系(自然組),數Ax1.50 英x1.50 國x1.50 物x1.00 化x1.00,292,,-----,-----,-----,-----,-----,,,數學A 英文 國文 物理 化學,10,5,15,11,4,0,0,15
國立成功大學,都市計劃學系(社會組),數Ax1.50 英x1.50 國x1.50 地x1.00 歷x1.00,299.5,,-----,-----,-----,-----,-----,,,數學A 英文 國文 地理 歷史,5,5,10,7,3,0,0,10
國立成功大學,工業設計學系,英x1.50 物x1.50 數甲x1.00 國x1.00 化x1.00,264.5,英 51,-----,-----,-----,-----,-----,,,英文 物理 數學甲 國文 化學,18,4,22,13,9,0,0,22
國立成功大學,生命科學系,生x1.50 化x1.50 英x1.25 數甲x1.00 物x1.00,271.75,,-----,-----,-----,-----,-----,1.國文(均標),,生物 化學 英文 數學甲 物理,18,12,30,16,14,0,0,30
國立成功大學,生物科技與產業科學系,生x1.50 化x1.50 英x1.50 物x1.00,255.5,,-----,-----,-----,-----,-----,1.英文(均標),,生物 化學 英文 物理,10,3,13,4,9,0,0,13
國立成功大學,全校不分系學士學位學程,數甲x1.00 英x1.00 國x1.00 數Ax1.00,204,數甲 50,-----,-----,-----,-----,-----,1.數學A(頂標),,數學甲 英文 國文 數學A,5,0,5,3,2,0,0,5
東吳大學,中國文學系,國x2.00 英x1.00 歷x1.00,123,國 35,128.85,-----,-----,-----,-----,,,國文 英文 歷史,51,41,92,25,67,0,2,94
東吳大學,歷史學系,歷x2.00 國x1.00 英x1.00,161,,-----,-----,-----,-----,-----,,,歷史 國文 英文,11,10,21,11,10,0,0,21
東吳大學,哲學系,國x2.00 英x2.00 公x1.00,157,,-----,-----,-----,-----,-----,,,國文 英文 公民與社會,14,3,17,8,9,0,0,17
東吳大學,政治學系,公x2.00 國x1.50 英x1.50,204,公 51,224.3,-----,-----,-----,-----,1.數學A(後標) 或數學B(後標),,公民與社會 國文 英文,30,21,51,28,23,0,1,52
東吳大學,社會學系,公x1.50 英x1.50 數Bx1.00 國x1.50,175,,-----,-----,-----,-----,-----,,,公民與社會 英文 數學B 國文,43,23,66,28,38,0,0,66
東吳大學,社會工作學系,國x1.50 英x1.00 公x2.00 數Bx1.00,166.5,,197.25,-----,-----,-----,-----,,,國文 英文 公民與社會 數學B,41,27,68,26,42,0,1,69
東吳大學,音樂學系-鋼琴.聲樂.弦樂.理論作曲,術x2.00 國x1.00 英x1.00 歷x1.00,224.56,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,5,5,10,5,5,0,0,10
東吳大學,音樂學系-銅管樂.木管樂.擊樂,術x2.00 國x1.00 英x1.00 歷x1.00,232.16,,-----,-----,-----,-----,-----,,,術科 國文 英文 歷史,5,4,9,6,3,0,0,9
東吳大學,英文學系,英x2.00 國x1.50 歷x1.00,147,英 33,167.4,-----,-----,-----,-----,,,英文 國文 歷史,47,49,96,38,58,0,1,97
東吳大學,日本語文學系,英x1.50 國x1.50 歷x1.00 地x1.00,191,,198.3,-----,-----,-----,-----,,,英文 國文 歷史 地理,49,24,73,25,48,0,1,74
東吳大學,德國文化學系,英x2.00 國x1.50 歷x1.50,170.5,,-----,-----,-----,-----,-----,,,英文 國文 歷史,15,16,31,14,17,0,0,31
東吳大學,數學系,數甲x2.00 英x1.50 國x1.50,149,,178.35,-----,-----,-----,-----,1.數學A(底標),,數學甲 英文 國文,10,8,18,12,6,0,1,19
東吳大學,物理學系,物x2.00 數甲x1.50 英x1.00,122.5,,-----,-----,-----,-----,-----,1.數學A(底標),,物理 數學甲 英文,12,7,19,18,1,0,0,19
東吳大學,化學系,化x2.00 數甲x1.50 英x1.00,117,,-----,-----,-----,-----,-----,1.數學A(底標),,化學 數學甲 英文,16,19,35,13,22,0,0,35
東吳大學,微生物學系,英x1.25 化x1.00 國x1.00,103.75,英 31,-----,-----,-----,-----,-----,,,英文 化學 國文,12,6,18,6,12,0,0,18
東吳大學,心理學系,數甲x1.50 英x2.00 國x1.00,164.5,,-----,-----,-----,-----,-----,1.數學A(後標),,數學甲 英文 國文,11,8,19,10,9,0,0,19
東吳大學,法律學系,英x2.00 國x2.00 公x1.50 歷x1.00,312.5,英 39,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,英文 國文 公民與社會 歷史,61,27,88,41,47,0,0,88
東吳大學,經濟學系,數Bx2.00 英x2.00 國x1.50 公x1.00,218.5,數B 37,-----,-----,-----,-----,-----,,,數學B 英文 國文 公民與社會,63,32,95,57,38,0,0,95
東吳大學,會計學系,數Bx1.25 英x1.25 公x1.00,130.5,,131.6,-----,-----,-----,-----,,,數學B 英文 公民與社會,72,9,81,44,37,1,0,82
東吳大學,企業管理學系,英x1.00 數Bx1.00 公x1.00,97,英 43,-----,-----,-----,-----,-----,,,英文 數學B 公民與社會,51,39,90,29,61,0,0,90
東吳大學,國際經營與貿易學系,英x2.00 數Bx1.50 國x1.00 公x1.00,199,,-----,-----,-----,-----,-----,,,英文 數學B 國文 公民與社會,47,22,69,27,42,0,0,69
東吳大學,財務工程與精算數學系,英x2.00 國x2.00 公x1.50,189.5,英 29,193.1,-----,-----,-----,-----,1.數學A(後標) 或數學B(後標),,英文 國文 公民與社會,53,5,58,36,22,1,0,59
東吳大學,資訊管理學系,數Bx1.50 英x1.25 公x1.00,117.5,數B 31,-----,-----,-----,-----,-----,,,數學B 英文 公民與社會,22,35,57,33,24,0,0,57
東吳大學,資料科學系,數Bx1.50 公x1.00 國x1.00,121,,-----,-----,-----,-----,-----,,,數學B 公民與社會 國文,32,1,33,19,14,0,0,33
國立政治大學,中國文學系,國x1.50 英x1.25 歷x1.00 地x1.00,233.5,國 54,239.25,-----,-----,-----,-----,1.數學B(後標),,國文 英文 歷史 地理,23,18,41,7,34,0,1,42
國立政治大學,歷史學系,國x1.00 英x1.00 歷x1.50 社x1.00 地x1.00,286,國 54,292.85,-----,-----,-----,-----,,,國文 英文 歷史 社會 地理,12,8,20,13,7,1,0,21
國立政治大學,哲學系,國x1.25 英x1.25 公x1.25 歷x1.00,237.25,國 54,253.6,-----,-----,-----,-----,,,國文 英文 公民與社會 歷史,14,1,15,4,11,1,0,16
國立政治大學,教育學系,英x2.00 公x2.00 國x1.00 社x1.00 數Bx1.00,333,英 53,-----,-----,-----,-----,-----,1.英文(前標) 2.社會(均標),B級,英文 公民與社會 國文 社會 數學B,14,9,23,5,18,0,0,23
國立政治大學,政治學系,公x2.00 國x1.75 英x1.75 歷x1.00,337.25,公 56,347.45,-----,-----,-----,-----,1.數學A(後標) 或數學B(均標),,公民與社會 國文 英文 歷史,17,9,26,9,17,0,1,27
國立政治大學,社會學系,英x2.00 公x2.00 國x1.00,257,,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(均標),,英文 公民與社會 國文,15,1,16,7,9,0,0,16
國立政治大學,財政學系(A組),數Ax1.50 英x1.50 國x1.00 公x1.00,235,數A 47,-----,-----,-----,-----,-----,,,數學A 英文 國文 公民與社會,22,7,29,15,14,0,0,29
國立政治大學,財政學系(B組),數甲x1.50 英x1.50 國x1.00,186,數甲 45,-----,-----,-----,-----,-----,,,數學甲 英文 國文,11,3,14,6,8,0,0,14
國立政治大學,公共行政學系,英x2.00 公x2.00 國x1.00,259,英 51,-----,-----,-----,-----,-----,1.數學A(均標) 或數學B(前標),,英文 公民與社會 國文,17,5,22,6,16,0,0,22
國立政治大學,地政學系土地資源規劃組,國x1.50 英x1.50 數Ax1.50 地x1.00 公x1.00,303,國 52 英 55,309.35,-----,-----,-----,-----,,,國文 英文 數學A 地理 公民與社會,15,6,21,5,16,1,1,23
國立政治大學,地政學系土地管理組,國x1.50 英x1.50 數Ax1.50 地x1.00 公x1.00,307,國 53,-----,-----,-----,-----,-----,,,國文 英文 數學A 地理 公民與社會,15,1,16,8,8,0,0,16
國立政治大學,地政學系土地測量與資訊組,國x1.25 英x1.50 數甲x2.00 物x1.00 化x1.00,278,,-----,-----,-----,-----,-----,,,國文 英文 數學甲 物理 化學,12,13,25,21,4,0,0,25
